director,title,casts,cover,detailLink,year,types,country,lang,time,moveiTime,cover,detail,summary,comments,imgList,movieUrl
宫崎骏 Hayao Miyazaki,天空之城,田中真弓 Mayumi Tanaka / 横泽启子 Ke...,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2892409201.jpg,https://movie.douban.com/subject/1291583/,1986,动画 奇幻 冒险,日本,0,9.2,,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2892409201.jpg,https://movie.douban.com/subject/1291583/
姜文 Wen Jiang,鬼子来了,姜文 Wen Jiang / 香川照之 Teruyuki Kagawa /...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553104888.jpg,https://movie.douban.com/subject/1291858/,2000,剧情 喜剧,中国大陆,0,9.3,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553104888.jpg,https://movie.douban.com/subject/1291858/
涅提·蒂瓦里 Nitesh Tiwari,摔跤吧！爸爸,阿米尔·汗 Aamir Khan / 法缇玛...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2401676338.jpg,https://movie.douban.com/subject/26387939/,2016,剧情 传记 运动 家庭,印度,0,9.0,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2401676338.jpg,https://movie.douban.com/subject/26387939/
李安 Ang Lee,少年派的奇幻漂流,苏拉·沙玛 Suraj Sharma / 伊尔凡·可汗 Irrfan...,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg,https://movie.douban.com/subject/1929463/,2012,剧情 奇幻 冒险,美国 中国台湾 英国 加拿大,0,9.1,,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg,https://movie.douban.com/subject/1929463/
罗曼·波兰斯基 Roman Polanski,钢琴家,艾德里安·布洛迪 Adrien Brod...,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1381339291.jpg,https://movie.douban.com/subject/1296736/,2002,剧情 传记 战争 音乐,英国 法国 波兰 德国 美国,0,9.3,,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1381339291.jpg,https://movie.douban.com/subject/1296736/
彼得·杰克逊 Peter Jackson,指环王2：双塔奇兵,伊利亚·伍德 Elijah Wood / 西恩...,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2640236255.jpg,https://movie.douban.com/subject/1291572/,2002,剧情 动作 奇幻 冒险,美国 新西兰,0,9.2,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2640236255.jpg,https://movie.douban.com/subject/1291572/
彼得·威尔 Peter Weir,死亡诗社,罗宾·威廉姆斯 Robin Williams / 罗伯...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575465690.jpg,https://movie.douban.com/subject/1291548/,1989,剧情,美国,0,9.2,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575465690.jpg,https://movie.douban.com/subject/1291548/
刘镇伟 Jeffrey Lau,大话西游之月光宝盒,周星驰 Stephen Chow / 吴孟达 Man Tat Ng...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561721372.jpg,https://movie.douban.com/subject/1299398/,1995,喜剧 爱情 奇幻 古装,中国香港 中国大陆,0,9.0,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561721372.jpg,https://movie.douban.com/subject/1299398/
娜丁·拉巴基 Nadine Labaki,何以为家,扎因·拉费阿 Zain al-Rafeea / ...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555295759.jpg,https://movie.douban.com/subject/30170448/,2018,剧情,黎巴嫩 美国 法国 塞浦路斯 卡塔尔 英国,0,9.1,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555295759.jpg,https://movie.douban.com/subject/30170448/
马丁·布莱斯 Martin Brest,闻香识女人,阿尔·帕西诺 Al Pacino / 克里斯...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550757929.jpg,https://movie.douban.com/subject/1298624/,1992,剧情,美国,0,9.1,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550757929.jpg,https://movie.douban.com/subject/1298624/
彼得·法雷里 Peter Farrelly,绿皮书,维果·莫腾森 Viggo Mortensen /...,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2531065411.jpg,https://movie.douban.com/subject/27060077/,2018,剧情 喜剧 传记 音乐,美国 中国大陆,0,8.9,,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2531065411.jpg,https://movie.douban.com/subject/27060077/
万籁鸣 Laiming Wan,大闹天宫,邱岳峰 Yuefeng Qiu / 富润生 Runsheng Fu...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg,https://movie.douban.com/subject/1418019/,1961(中国大陆),1978(中国大陆),1964(中国大陆),0,9.4,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg,https://movie.douban.com/subject/1418019/
安迪·沃卓斯基 Andy Wachowski / 拉娜·沃卓斯基 Lana Wachowski   主...,黑客帝国,未知,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg,https://movie.douban.com/subject/1291843/,1999,动作 科幻,美国,0,9.1,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg,https://movie.douban.com/subject/1291843/
彼得·杰克逊 Peter Jackson,指环王1：护戒使者,伊利亚·伍德 Elijah Wood / 西恩...,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2197698335.jpg,https://movie.douban.com/subject/1291571/,2001,剧情 动作 奇幻 冒险,新西兰 美国,0,9.1,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2197698335.jpg,https://movie.douban.com/subject/1291571/
威廉·惠勒 William Wyler,罗马假日,奥黛丽·赫本 Audrey Hepburn / 格...,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,https://movie.douban.com/subject/1293839/,1953,喜剧 剧情 爱情,美国,0,9.1,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,https://movie.douban.com/subject/1293839/
弗朗西斯·福特·科波拉 Francis Ford Coppola,教父2,阿尔·帕西诺 A...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg,https://movie.douban.com/subject/1299131/,1974,剧情 犯罪,美国,0,9.3,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg,https://movie.douban.com/subject/1299131/
Roger Allers / 罗伯·明可夫 Rob Minkoff,狮子王,乔纳森·泰勒·托马...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p726659067.jpg,https://movie.douban.com/subject/1301753/,1994,动画 冒险 歌舞,美国,0,9.1,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p726659067.jpg,https://movie.douban.com/subject/1301753/
朱塞佩·托纳多雷 Giuseppe Tornatore,天堂电影院,菲利普·努瓦雷 Philipp...,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2653054340.jpg,https://movie.douban.com/subject/1291828/,1988,剧情 爱情,意大利 法国,0,9.2,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2653054340.jpg,https://movie.douban.com/subject/1291828/
李安 Ang Lee,饮食男女,郎雄 Sihung Lung / 杨贵媚 Kuei-Mei Yang / 吴...,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,https://movie.douban.com/subject/1291818/,1994,剧情 家庭,中国台湾 美国,0,9.2,,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,https://movie.douban.com/subject/1291818/
杨宇硕 Woo-seok Yang,辩护人,宋康昊 Kang-ho Song / 金英爱 Yeong-ae...,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2158166535.jpg,https://movie.douban.com/subject/21937445/,2013,剧情,韩国,0,9.2,,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2158166535.jpg,https://movie.douban.com/subject/21937445/
大卫·芬奇 David Fincher,本杰明·巴顿奇事,凯特·布兰切特 Cate Blanchett / ...,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,https://movie.douban.com/subject/1485260/,2008,剧情 爱情 奇幻,美国,0,9.0,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,https://movie.douban.com/subject/1485260/
